
Gurobi 10.0.1 (linux64) logging started Sun Jun 15 11:56:50 2025

Set parameter LogFile to value "LogFile_Sub1_B2_2.txt"
Set parameter LogToConsole to value 0
Set parameter MIPFocus to value 3
Set parameter Cuts to value 3
Set parameter TimeLimit to value 7200
Gurobi Optimizer version 10.0.1 build v10.0.1rc0 (linux64)

CPU model: Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 80 physical cores, 80 logical processors, using up to 32 threads

Optimize a model with 105 rows, 97 columns and 233 nonzeros
Model fingerprint: 0x7cd3cc78
Model has 28 quadratic objective terms
Model has 1 quadratic constraint
Variable types: 68 continuous, 29 integer (0 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+04]
  Objective range  [8e+00, 1e+04]
  QObjective range [2e+00, 2e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [1e+00, 1e+04]
Presolve removed 86 rows and 49 columns
Presolve time: 0.00s
Presolved: 52 rows, 56 columns, 209 nonzeros
Presolved model has 8 bilinear constraint(s)
Variable types: 47 continuous, 9 integer (0 binary)
Root relaxation presolve removed 11 rows and 23 columns
Root relaxation presolved: 41 rows, 33 columns, 112 nonzeros


Root relaxation: objective 1.756815e+02, 37 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0  175.00000    0   12          -  175.00000      -     -    0s
     0     0  173.00000    0    5          -  173.00000      -     -    0s
     0     0  173.00000    0    5          -  173.00000      -     -    0s
H    0     0                      69.0000000  173.00000   151%     -    0s
H    0     0                      70.0000000  173.00000   147%     -    0s
     0     2  173.00000    0    5   70.00000  173.00000   147%     -    0s
 15410261 394826 infeasible   68        70.00000   71.00000  1.43%   0.3 3001s
 15446325 393068   71.00000   69    4   70.00000   71.00000  1.43%   0.3 3006s
 15480233 391205   71.00000   58    3   70.00000   71.00000  1.43%   0.3 3012s
 15515712 389347 infeasible   65        70.00000   71.00000  1.43%   0.3 3018s
 15534044 388469 infeasible   59        70.00000   71.00000  1.43%   0.3 3021s
 15569971 386661 infeasible   73        70.00000   71.00000  1.43%   0.3 3026s
 15603844 384819   71.00000   59    3   70.00000   71.00000  1.43%   0.3 3032s
 15621752 383878 infeasible   65        70.00000   71.00000  1.43%   0.3 3035s
 15657581 381936 infeasible   67        70.00000   71.00000  1.43%   0.3 3042s
 15675804 381069   71.00000   66    4   70.00000   71.00000  1.43%   0.3 3045s
 15709532 379147   71.00000   80    4   70.00000   71.00000  1.43%   0.3 3050s
 15745754 377249   71.00000   66    4   70.00000   71.00000  1.43%   0.3 3056s
 15780395 375421   71.00000   57    4   70.00000   71.00000  1.43%   0.3 3062s
 15798266 374588 infeasible   44        70.00000   71.00000  1.43%   0.3 3065s
 15832285 372676 infeasible   66        70.00000   71.00000  1.43%   0.3 3070s
 15868481 370738 infeasible   63        70.00000   71.00000  1.43%   0.3 3076s
 15904795 368963   71.00000   47    2   70.00000   71.00000  1.43%   0.3 3082s
 15920572 368065 infeasible   75        70.00000   71.00000  1.43%   0.3 3085s
 15956628 366513   71.00000   75    4   70.00000   71.00000  1.43%   0.3 3090s
 15986556 364625 infeasible   65        70.00000   71.00000  1.43%   0.3 3096s
 16022712 362936 infeasible   55        70.00000   71.00000  1.43%   0.3 3101s
 16056496 361105 infeasible   70        70.00000   71.00000  1.43%   0.3 3107s
 16074346 360138 infeasible   63        70.00000   71.00000  1.43%   0.3 3110s
 16108342 358477 infeasible   69        70.00000   71.00000  1.43%   0.3 3116s
 16141869 356724 infeasible   71        70.00000   71.00000  1.43%   0.3 3121s
 16177971 354747 infeasible   71        70.00000   71.00000  1.43%   0.3 3127s
 16196130 353791   71.00000   56    3   70.00000   71.00000  1.43%   0.3 3130s
 16232054 351882 infeasible   63        70.00000   71.00000  1.43%   0.3 3136s
 16266191 350094   71.00000   62    4   70.00000   71.00000  1.43%   0.3 3142s
 16302404 348236   71.00000   68    4   70.00000   71.00000  1.43%   0.3 3147s
 16320323 347264   71.00000   73    3   70.00000   71.00000  1.43%   0.3 3150s
 16356453 345431 infeasible   66        70.00000   71.00000  1.43%   0.3 3156s
 16390269 343552   71.00000   62    3   70.00000   71.00000  1.43%   0.3 3162s
 16408460 342617 infeasible   74        70.00000   71.00000  1.43%   0.3 3165s
 16444570 340701   71.00000   64    4   70.00000   71.00000  1.43%   0.3 3170s
 16478891 339035 infeasible   79        70.00000   71.00000  1.43%   0.3 3176s
 16512680 337099   71.00000   65    4   70.00000   71.00000  1.43%   0.3 3181s
 16549079 335264 infeasible   66        70.00000   71.00000  1.43%   0.3 3187s
 16567037 334288 infeasible   75        70.00000   71.00000  1.43%   0.3 3190s
 16603578 332606 infeasible   71        70.00000   71.00000  1.43%   0.3 3196s
 16637592 330797   71.00000   69    3   70.00000   71.00000  1.43%   0.3 3202s
 16655593 329854   71.00000   63    4   70.00000   71.00000  1.43%   0.3 3205s
 16691703 327945   71.00000   64    4   70.00000   71.00000  1.43%   0.3 3210s
 16725286 326180 infeasible   51        70.00000   71.00000  1.43%   0.3 3216s
 16761241 324247 infeasible   66        70.00000   71.00000  1.43%   0.3 3221s
 16797371 322383 infeasible   56        70.00000   71.00000  1.43%   0.3 3227s
 16815168 321447 infeasible   69        70.00000   71.00000  1.43%   0.3 3230s
 16849266 319665 infeasible   61        70.00000   71.00000  1.43%   0.3 3236s
 16885485 317774   71.00000   78    4   70.00000   71.00000  1.43%   0.3 3241s
 16919813 315983 infeasible   73        70.00000   71.00000  1.43%   0.3 3247s
 16937851 315136 infeasible   76        70.00000   71.00000  1.43%   0.3 3250s
 16971732 313268   71.00000   60    4   70.00000   71.00000  1.43%   0.3 3256s
 17007779 311462   71.00000   64    4   70.00000   71.00000  1.43%   0.3 3262s
 17025600 310562 infeasible   69        70.00000   71.00000  1.43%   0.3 3265s
 17059782 308699   71.00000   57    3   70.00000   71.00000  1.43%   0.3 3270s
 17096143 306771   71.00000   68    4   70.00000   71.00000  1.43%   0.2 3276s
 17131759 304909   71.00000   62    4   70.00000   71.00000  1.43%   0.2 3282s
 17150175 303976 infeasible   67        70.00000   71.00000  1.43%   0.2 3285s
 17183941 302219 infeasible   69        70.00000   71.00000  1.43%   0.2 3291s
 17220007 300440   71.00000   61    3   70.00000   71.00000  1.43%   0.2 3296s
 17253316 298650   71.00000   66    4   70.00000   71.00000  1.43%   0.2 3302s
 17271587 297779 infeasible   72        70.00000   71.00000  1.43%   0.2 3305s
 17305484 295989 infeasible   67        70.00000   71.00000  1.43%   0.2 3310s
 17341332 294106 infeasible   66        70.00000   71.00000  1.43%   0.2 3316s
 17377317 292377 infeasible   73        70.00000   71.00000  1.43%   0.2 3322s
 17393611 291401 infeasible   61        70.00000   71.00000  1.43%   0.2 3325s
 17429605 289522   71.00000   72    4   70.00000   71.00000  1.43%   0.2 3330s
 17466204 287718 infeasible   73        70.00000   71.00000  1.43%   0.2 3336s
 17500050 285887 infeasible   83        70.00000   71.00000  1.43%   0.2 3342s
 17517916 284942 infeasible   59        70.00000   71.00000  1.43%   0.2 3345s
 17553606 282987 infeasible   73        70.00000   71.00000  1.43%   0.2 3350s
 17589610 281216   71.00000   44    2   70.00000   71.00000  1.43%   0.2 3356s
 17623292 279245   71.00000   64    4   70.00000   71.00000  1.43%   0.2 3362s
 17659301 277344   71.00000   67    4   70.00000   71.00000  1.43%   0.2 3367s
 17677325 276314 infeasible   49        70.00000   71.00000  1.43%   0.2 3370s
 17713457 274630   71.00000   58    3   70.00000   71.00000  1.43%   0.2 3375s
 17747257 272741 infeasible   68        70.00000   71.00000  1.43%   0.2 3381s
 17780302 270837   71.00000   74    4   70.00000   71.00000  1.43%   0.2 3387s
 17798186 269877   71.00000   71    4   70.00000   71.00000  1.43%   0.2 3390s
 17831667 268010   71.00000   62    3   70.00000   71.00000  1.43%   0.2 3395s
 17867971 266110   71.00000   69    4   70.00000   71.00000  1.43%   0.2 3400s
 17903781 264098   71.00000   66    4   70.00000   71.00000  1.43%   0.2 3406s
 17921759 263095 infeasible   60        70.00000   71.00000  1.43%   0.2 3410s
 17957540 261003   71.00000   74    4   70.00000   71.00000  1.43%   0.2 3415s
 17991540 258896 infeasible   67        70.00000   71.00000  1.43%   0.2 3421s
 18027417 256741 infeasible   47        70.00000   71.00000  1.43%   0.2 3427s
 18045353 255586 infeasible   76        70.00000   71.00000  1.43%   0.2 3430s
 18081075 253514 infeasible   76        70.00000   71.00000  1.43%   0.2 3435s
 18114540 251458 infeasible   67        70.00000   71.00000  1.43%   0.2 3441s
 18150889 249339   71.00000   68    4   70.00000   71.00000  1.43%   0.2 3447s
 18187009 247428 infeasible   67        70.00000   71.00000  1.43%   0.2 3452s
 18202870 246460   71.00000   66    4   70.00000   71.00000  1.43%   0.2 3455s
 18238930 244463   71.00000   66    4   70.00000   71.00000  1.43%   0.2 3461s
 18274119 242423 infeasible   55        70.00000   71.00000  1.43%   0.2 3466s
 18310498 240576 infeasible   63        70.00000   71.00000  1.43%   0.2 3472s
 18325930 239541   71.00000   65    3   70.00000   71.00000  1.43%   0.2 3475s
 18362208 237460   71.00000   71    4   70.00000   71.00000  1.43%   0.2 3481s
 18398250 235451   71.00000   68    4   70.00000   71.00000  1.43%   0.2 3486s
 18434109 233612   71.00000   74    4   70.00000   71.00000  1.43%   0.2 3492s
 18449968 232770 infeasible   81        70.00000   71.00000  1.43%   0.2 3495s
 18483422 230785 infeasible   57        70.00000   71.00000  1.43%   0.2 3501s
 18519777 228873   71.00000   63    4   70.00000   71.00000  1.43%   0.2 3506s
 18537685 228004 infeasible   65        70.00000   71.00000  1.43%   0.2 3510s
 18571874 226131   71.00000   68    4   70.00000   71.00000  1.43%   0.2 3515s
 18608018 224190 infeasible   60        70.00000   71.00000  1.43%   0.2 3521s
 18644530 222179 infeasible   77        70.00000   71.00000  1.43%   0.2 3527s
 18678270 220345   71.00000   59    3   70.00000   71.00000  1.43%   0.2 3532s
 18696506 219375 infeasible   50        70.00000   71.00000  1.43%   0.2 3535s
 18732069 217365 infeasible   69        70.00000   71.00000  1.43%   0.2 3540s
 18768190 215381 infeasible   67        70.00000   71.00000  1.43%   0.2 3546s
 18802327 213557   71.00000   57    3   70.00000   71.00000  1.43%   0.2 3552s
 18820186 212611   71.00000   61    4   70.00000   71.00000  1.43%   0.2 3555s
 18855906 210688 infeasible   57        70.00000   71.00000  1.43%   0.2 3560s
 18889681 208948 infeasible   68        70.00000   71.00000  1.43%   0.2 3566s
 18925679 207068   71.00000   72    4   70.00000   71.00000  1.43%   0.2 3571s
 18961510 205144   71.00000   72    4   70.00000   71.00000  1.43%   0.2 3577s
 18979521 204214   71.00000   73    4   70.00000   71.00000  1.43%   0.2 3580s
 19011519 202543 infeasible   72        70.00000   71.00000  1.43%   0.2 3585s
 19047452 200582 infeasible   70        70.00000   71.00000  1.43%   0.2 3591s
 19083399 198756   71.00000   77    4   70.00000   71.00000  1.43%   0.2 3596s
 19117336 196961 infeasible   81        70.00000   71.00000  1.43%   0.2 3602s
 19135218 195984   71.00000   65    4   70.00000   71.00000  1.43%   0.2 3605s
 19171152 194094   71.00000   68    4   70.00000   71.00000  1.43%   0.2 3611s
 19207074 192263 infeasible   78        70.00000   71.00000  1.43%   0.2 3616s
 19241686 190334   71.00000   68    4   70.00000   71.00000  1.43%   0.2 3621s
 19277801 188472   71.00000   73    4   70.00000   71.00000  1.43%   0.2 3627s
 19295759 187453   71.00000   64    4   70.00000   71.00000  1.43%   0.2 3630s
 19330017 185655   71.00000   70    4   70.00000   71.00000  1.43%   0.2 3636s
 19366418 183887 infeasible   61        70.00000   71.00000  1.43%   0.2 3641s
 19400421 182041   71.00000   64    3   70.00000   71.00000  1.43%   0.2 3647s
 19418316 181176 infeasible   69        70.00000   71.00000  1.43%   0.2 3650s
 19452034 179345   71.00000   57    3   70.00000   71.00000  1.43%   0.2 3655s
 19487856 177422   71.00000   67    4   70.00000   71.00000  1.43%   0.2 3661s
 19523734 175530 infeasible   66        70.00000   71.00000  1.43%   0.2 3666s
 19557507 173682 infeasible   63        70.00000   71.00000  1.43%   0.2 3672s
 19593951 171799   71.00000   68    4   70.00000   71.00000  1.43%   0.2 3677s
 19612056 170838   71.00000   76    4   70.00000   71.00000  1.43%   0.2 3680s
 19648783 169079   71.00000   67    4   70.00000   71.00000  1.43%   0.2 3686s
 19682695 167206 infeasible   70        70.00000   71.00000  1.43%   0.2 3691s
 19718801 165436   71.00000   60    4   70.00000   71.00000  1.43%   0.2 3697s
 19753723 163463 infeasible   54        70.00000   71.00000  1.43%   0.2 3702s
 19771924 162611 infeasible   78        70.00000   71.00000  1.43%   0.2 3705s
 19806118 160761   71.00000   61    3   70.00000   71.00000  1.43%   0.2 3711s
 19842444 158801   71.00000   74    4   70.00000   71.00000  1.43%   0.2 3716s
 19878803 156973   71.00000   67    4   70.00000   71.00000  1.43%   0.2 3722s
 19894675 156016   71.00000   71    4   70.00000   71.00000  1.43%   0.2 3725s
 19930766 154154   71.00000   78    4   70.00000   71.00000  1.43%   0.2 3730s
 19966278 152227   71.00000   71    4   70.00000   71.00000  1.43%   0.2 3736s
 20002769 150523   71.00000   68    4   70.00000   71.00000  1.43%   0.2 3741s
 20034680 148654 infeasible   72        70.00000   71.00000  1.43%   0.2 3747s
 20052560 147713   71.00000   68    4   70.00000   71.00000  1.43%   0.2 3750s
 20088794 145763 infeasible   70        70.00000   71.00000  1.43%   0.2 3756s
 20125211 143935   71.00000   55    3   70.00000   71.00000  1.43%   0.2 3762s
 20158995 142069 infeasible   69        70.00000   71.00000  1.43%   0.2 3767s
 20176977 141081   71.00000   63    4   70.00000   71.00000  1.43%   0.2 3770s
 20213288 139146   71.00000   57    3   70.00000   71.00000  1.43%   0.2 3775s
 20249830 137353 infeasible   60        70.00000   71.00000  1.43%   0.2 3781s
 20283644 135484 infeasible   70        70.00000   71.00000  1.43%   0.2 3786s
 20319730 133588   71.00000   63    4   70.00000   71.00000  1.43%   0.2 3792s
 20337665 132589   71.00000   51    2   70.00000   71.00000  1.43%   0.2 3795s
 20368663 130842 infeasible   73        70.00000   71.00000  1.43%   0.2 3800s
 20404750 128696   71.00000   58    3   70.00000   71.00000  1.43%   0.2 3806s
 20440980 126594 infeasible   63        70.00000   71.00000  1.43%   0.2 3812s
 20459013 125594   71.00000   65    4   70.00000   71.00000  1.43%   0.2 3815s
 20492643 123707   71.00000   64    4   70.00000   71.00000  1.43%   0.2 3820s
 20528711 121692   71.00000   62    4   70.00000   71.00000  1.43%   0.2 3826s
 20564943 119645 infeasible   57        70.00000   71.00000  1.43%   0.2 3831s
 20598846 117843 infeasible   77        70.00000   71.00000  1.43%   0.2 3837s
 20616802 116859 infeasible   72        70.00000   71.00000  1.43%   0.2 3840s
 20653251 114880 infeasible   65        70.00000   71.00000  1.43%   0.2 3846s
 20689505 112918 infeasible   67        70.00000   71.00000  1.43%   0.2 3851s
 20723720 111171   71.00000   61    3   70.00000   71.00000  1.43%   0.2 3857s
 20741975 110157 infeasible   75        70.00000   71.00000  1.43%   0.2 3860s
 20778237 108165 infeasible   64        70.00000   71.00000  1.43%   0.2 3865s
 20812154 106332   71.00000   59    3   70.00000   71.00000  1.43%   0.2 3871s
 20848115 104465 infeasible   47        70.00000   71.00000  1.43%   0.2 3876s
 20881916 102582 infeasible   43        70.00000   71.00000  1.43%   0.2 3882s
 20918039 100825 infeasible   77        70.00000   71.00000  1.43%   0.2 3887s
 20933668 99886   71.00000   71    4   70.00000   71.00000  1.43%   0.2 3890s
 20969738 98022   71.00000   61    3   70.00000   71.00000  1.43%   0.2 3896s
 21005917 96070 infeasible   67        70.00000   71.00000  1.43%   0.2 3901s
 21040094 94314 infeasible   75        70.00000   71.00000  1.43%   0.2 3906s
 21076204 92401 infeasible   70        70.00000   71.00000  1.43%   0.2 3912s
 21094300 91497 infeasible   57        70.00000   71.00000  1.43%   0.2 3915s
 21130347 89637   71.00000   63    4   70.00000   71.00000  1.43%   0.2 3920s
 21164177 87901   71.00000   65    4   70.00000   71.00000  1.43%   0.2 3926s
 21200493 86045   71.00000   69    4   70.00000   71.00000  1.43%   0.2 3931s
 21237004 84183   71.00000   72    4   70.00000   71.00000  1.43%   0.2 3937s
 21254946 83292   71.00000   65    4   70.00000   71.00000  1.43%   0.2 3940s
 21288216 81469 infeasible   77        70.00000   71.00000  1.43%   0.2 3945s
 21324611 79549 infeasible   70        70.00000   71.00000  1.43%   0.2 3951s
 21360759 77749 infeasible   68        70.00000   71.00000  1.43%   0.2 3956s
 21394227 75943 infeasible   56        70.00000   71.00000  1.43%   0.2 3961s
 21412327 75025   71.00000   81    4   70.00000   71.00000  1.43%   0.2 3965s
 21448369 73167 infeasible   65        70.00000   71.00000  1.43%   0.2 3970s
 21483902 71383 infeasible   73        70.00000   71.00000  1.43%   0.2 3976s
 21516623 69589   71.00000   82    4   70.00000   71.00000  1.43%   0.2 3981s
 21553035 67699   71.00000   64    4   70.00000   71.00000  1.43%   0.2 3987s
 21589046 65659 infeasible   67        70.00000   71.00000  1.43%   0.2 3992s
 21607203 64646 infeasible   64        70.00000   71.00000  1.43%   0.2 3995s
 21641270 62712   71.00000   59    4   70.00000   71.00000  1.43%   0.2 4000s
 21677248 60754   71.00000   57    3   70.00000   71.00000  1.43%   0.2 4006s
 21713290 58926   71.00000   70    4   70.00000   71.00000  1.43%   0.2 4012s
 21745126 57105   71.00000   65    4   70.00000   71.00000  1.43%   0.2 4017s
 21763189 56132 infeasible   63        70.00000   71.00000  1.43%   0.2 4020s
 21799143 54214   71.00000   69    4   70.00000   71.00000  1.43%   0.2 4025s
 21835036 52273   71.00000   67    4   70.00000   71.00000  1.43%   0.2 4031s
 21869047 50410   71.00000   59    3   70.00000   71.00000  1.43%   0.2 4036s
 21904917 48522   71.00000   66    4   70.00000   71.00000  1.43%   0.2 4041s
 21940881 46666 infeasible   74        70.00000   71.00000  1.43%   0.2 4047s
 21974822 44870 infeasible   63        70.00000   71.00000  1.43%   0.2 4052s
 21992649 43897 infeasible   57        70.00000   71.00000  1.43%   0.2 4055s
 22029173 41967   71.00000   68    3   70.00000   71.00000  1.43%   0.2 4061s
 22065281 40450 infeasible   65        70.00000   71.00000  1.43%   0.2 4066s
 22093826 38493 infeasible   63        70.00000   71.00000  1.43%   0.2 4071s
 22128261 36684   71.00000   82    4   70.00000   71.00000  1.43%   0.2 4076s
 22164717 34747 infeasible   50        70.00000   71.00000  1.43%   0.2 4082s
 22198790 32872   71.00000   65    4   70.00000   71.00000  1.43%   0.2 4087s
 22216901 31939   71.00000   55    3   70.00000   71.00000  1.43%   0.2 4090s
 22252811 29985 infeasible   79        70.00000   71.00000  1.43%   0.2 4095s
 22288578 28078 infeasible   71        70.00000   71.00000  1.43%   0.2 4100s
 22322476 26198   71.00000   70    4   70.00000   71.00000  1.43%   0.2 4106s
 22358490 24306   71.00000   73    4   70.00000   71.00000  1.43%   0.2 4111s
 22394635 22350 infeasible   65        70.00000   71.00000  1.43%   0.2 4116s
 22428227 20690   71.00000   74    4   70.00000   71.00000  1.43%   0.2 4122s
 22464323 18845   71.00000   66    4   70.00000   71.00000  1.43%   0.2 4127s
 22481777 17871 infeasible   69        70.00000   71.00000  1.43%   0.2 4130s
 22518013 15909   71.00000   61    3   70.00000   71.00000  1.43%   0.2 4135s
 22551838 14225   71.00000   67    4   70.00000   71.00000  1.43%   0.2 4140s
 22585648 12298   71.00000   68    3   70.00000   71.00000  1.43%   0.2 4145s
 22621636 10353 infeasible   61        70.00000   71.00000  1.43%   0.2 4150s
 22657610  8475   71.00000   68    4   70.00000   71.00000  1.43%   0.2 4156s
 22691173  6590   71.00000   66    4   70.00000   71.00000  1.43%   0.2 4161s
 22727287  4648 infeasible   68        70.00000   71.00000  1.43%   0.2 4166s
 22763359  2908   71.00000   70    4   70.00000   71.00000  1.43%   0.2 4172s
 22779120  1969   71.00000   61    4   70.00000   71.00000  1.43%   0.2 4175s
 22829504     0 infeasible   75        70.00000   71.00000  1.43%   0.2 4180s

Cutting planes:
  Gomory: 3
  Lift-and-project: 6
  RLT: 29

Explored 22829786 nodes (4992556 simplex iterations) in 4180.78 seconds (29.37 work units)
Thread count was 32 (of 80 available processors)

Solution count 3: 70 70 69 

Optimal solution found (tolerance 1.00e-04)
Best objective 6.999999999827e+01, best bound 7.000000000000e+01, gap 0.0000%
